show_id,type,title,director,country,date_added,release_year,rating,duration,genre,description,year_added,month_added,season_count
s196,Movie,EMI: Liya Hai To Chukana Padega,Saurabh Kabra,India,2021-08-27,2008,TV-14,128,Comedies,A bank hires an enigmatic and unorthodox debt collector to recover money from four borrowers who are unable to pay their loans.,2021,8,
s197,Movie,He's All That,Mark Waters,Missing,2021-08-27,2021,TV-14,92,Comedies,"An influencer specializing in makeovers bets she can transform an unpopular classmate into prom king in this remake of the teen classic ""She's All That.""",2021,8,
s199,TV Show,King of Boys: The Return of the King,Kemi Adetiba,Nigeria,2021-08-27,2021,TV-MA,,Crime TV Shows,"Alhaja Eniola Salami starts anew and sets her sights on a different position of power, fueled by revenge, regret and ruthlessness.",2021,8,1
s200,Movie,Koi Aap Sa,Partho Mitra,India,2021-08-27,2006,TV-14,135,Comedies,"Star athlete Rohan has his eye on a beautiful art student. But when his best friend Simran experiences a crisis, he drops everything to help her.",2021,8,
s201,Movie,Krishna Cottage,Santram Varma,India,2021-08-27,2004,TV-14,124,Action & Adventure,True love is put to the test when another woman comes between a pair of star-crossed young lovers in this thriller.,2021,8,
s202,Movie,Kucch To Hai,"Anil V. Kumar, Anurag Basu",India,2021-08-27,2003,TV-14,136,Dramas,"A student tries to steal a test from a teacher's home, leaving him for dead after an accident. A string of murders may be the professor's revenge.",2021,8,
s203,Movie,Kyaa Kool Hai Hum,Sangeeth Sivan,India,2021-08-27,2005,TV-MA,165,Comedies,"Longtime friends Rahul and Karan head to Mumbai intent on making their dreams come true, but both men are suddenly saddled with bad luck.",2021,8,
s204,Movie,Kyaa Kool Hain Hum 3,Umesh Ghadge,India,2021-08-27,2016,TV-MA,124,Comedies,"When an unlikely porn actor falls for a woman outside the industry, he employs his co-stars as a stand-in traditional family to impress her father.",2021,8,
s205,Movie,Kyaa Super Kool Hain Hum,Sachin Yardi,India,2021-08-27,2012,TV-MA,136,Comedies,An aspiring actor and a struggling DJ team up to pursue the ladies they love and a diamond that rightfully belongs to their oversexed dog.,2021,8,
s206,Movie,Kyo Kii... Main Jhuth Nahin Bolta,David Dhawan,India,2021-08-27,2001,TV-14,150,Comedies,The life and career of a lawyer are thrown into chaos when his son's wish magically renders him incapable of telling a lie.,2021,8,
s207,Movie,"LSD: Love, Sex Aur Dhokha",Dibakar Banerjee,India,2021-08-27,2010,TV-MA,112,Dramas,This provocative drama examines how the voyeuristic nature of modern society affects three unusual couples in Northern India.,2021,8,
s208,Movie,Mission Istaanbul: Darr Ke Aagey Jeet Hai,Apoorva Lakhia,India,2021-08-27,2008,TV-14,119,Action & Adventure,A television journalist makes a risky career move by accepting a job offer from a controversial Istanbul television station.,2021,8,
s209,Movie,Once Upon a Time in Mumbaai,Milan Luthria,India,2021-08-27,2010,TV-14,133,Dramas,"Mumbai's top mob boss rules the underworld with honor and compassion, but his power-hungry protégé will shake up the world of organized crime.",2021,8,
s210,Movie,Once Upon a Time in Mumbai Dobaara!,Milan Luthria,India,2021-08-27,2013,TV-14,142,Dramas,"This turbulent sequel to Once Upon a Time in Mumbai carries on the saga of the gangland don Shoaib Khan, who continues pressing for more control.",2021,8,
s211,Movie,Ragini MMS,Pawan Kripalani,India,2021-08-27,2011,TV-MA,93,Horror Movies,A couple out to have a sensuous weekend at a house outside of Mumbai finds it rigged with surveillance cameras and occupied by an evil entity.,2021,8,
s212,Movie,Ragini MMS 2,Bhushan Patel,India,2021-08-27,2014,TV-MA,113,Horror Movies,The horror continues when Ragini's video goes viral and a sleazy director decides to make a movie about the incident in the original house.,2021,8,
s215,Movie,SAS: Rise of the Black Swan,Magnus Martens,Missing,2021-08-27,2021,R,124,Action & Adventure,"A special forces operative traveling from London to Paris with his girlfriend takes action when armed, ruthless mercenaries seize control of their train.",2021,8,
s216,Movie,Shootout at Lokhandwala,Apoorva Lakhia,India,2021-08-27,2007,TV-MA,116,Action & Adventure,"Based on a true story, this action film follows an incident that stunned a nation in the early 1990s. In Mumbai, India, the notorious gangster Maya holds off veteran cop Khan and a force of more than 200 policemen in a six-hour bloody gunfight.",2021,8,
s217,Movie,Shor In the City,"Raj Nidimoru, Krishna D.K.",India,2021-08-27,2011,TV-14,106,Comedies,"When three small-time Mumbai crooks steal a bag on a train, they find that it's filled with weapons and realize that their lives may be in danger.",2021,8,
s218,Movie,The Dirty Picture,Milan Luthria,India,2021-08-27,2011,TV-14,145,Comedies,"After running away from home in search of movie stardom, a village girl rises to become a prominent sex symbol.",2021,8,
s222,Movie,"Bob Ross: Happy Accidents, Betrayal & Greed",Joshua Rofé,Missing,2021-08-25,2021,TV-14,93,Documentaries,Bob Ross brought joy to millions as the world’s most famous art instructor. But a battle for his business empire cast a shadow over his happy trees.,2021,8,
s223,TV Show,Clickbait,Brad Anderson,Missing,2021-08-25,2021,TV-MA,,Crime TV Shows,"When family man Nick Brewer is abducted in a crime with a sinister online twist, those closest to him race to uncover who is behind it and why.",2021,8,1
s228,Movie,Really Love,Angel Kristi Williams,United States,2021-08-25,2020,TV-MA,95,Dramas,A rising Black painter tries to break into a competitive art world while balancing an unexpected romance with an ambitious law student.,2021,8,
s229,Movie,The November Man,Roger Donaldson,"United States, United Kingdom",2021-08-25,2014,R,108,Action & Adventure,"An ex-CIA agent emerges from retirement to protect an important witness, but he soon discovers that old friends can make the most dangerous enemies.",2021,8,
s230,Movie,The Old Ways,Christopher Alender,United States,2021-08-25,2020,TV-MA,90,Horror Movies,"A reporter visits her birthplace in Veracruz for a story about tribal culture, only to be kidnapped by locals who believe she's demonically possessed.",2021,8,
s232,Movie,The Water Man,David Oyelowo,United States,2021-08-25,2021,PG,92,Children & Family Movies,"Desperate to save his ailing mother, 11-year-old Gunner runs away from home on a quest to find a mythic figure rumored to have the power to cheat death.",2021,8,
s237,Movie,Boomika,Rathindran R Prasad,Missing,2021-08-23,2021,TV-14,122,Horror Movies,"Paranormal activity at a lush, abandoned property alarms a group eager to redevelop the site, but the eerie events may not be as unearthly as they think.",2021,8,
s238,Movie,Boomika (Hindi),Rathindran R Prasad,Missing,2021-08-23,2021,TV-14,122,Horror Movies,"Paranormal activity at a lush, abandoned property alarms a group eager to redevelop the site, but the eerie events may not be as unearthly as they think.",2021,8,
s239,Movie,Boomika (Malayalam),Rathindran R Prasad,Missing,2021-08-23,2021,TV-14,122,Horror Movies,"Paranormal activity at a lush, abandoned property alarms a group eager to redevelop the site, but the eerie events may not be as unearthly as they think.",2021,8,
s240,Movie,Boomika (Telugu),Rathindran R Prasad,Missing,2021-08-23,2021,TV-14,122,Horror Movies,"Paranormal activity at a lush, abandoned property alarms a group eager to redevelop the site, but the eerie events may not be as unearthly as they think.",2021,8,
s241,Movie,The Witcher: Nightmare of the Wolf,Han Kwang Il,Missing,2021-08-23,2021,TV-MA,84,Action & Adventure,"Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past.",2021,8,
s245,Movie,Gunshot,Karim El Shenawy,Missing,2021-08-20,2018,TV-14,96,Dramas,"After a clash at a protest ends in bloodshed, a forensic doctor and a journalist embark on a search for the elusive truth.",2021,8,
s247,Movie,Man in Love,Yin Chen-hao,Missing,2021-08-20,2021,TV-MA,115,Dramas,"When he meets a debt-ridden woman who's caring for her ailing father, a debt collector with a heart of gold sets out to win her love.",2021,8,
s248,Movie,Sweet Girl,Brian Andrew Mendoza,United States,2021-08-20,2021,R,110,Action & Adventure,"He lost the love of his life to a pharmaceutical company's greed. Now his daughter is without a mother, and he's without justice. For now.",2021,8,
s250,Movie,The Loud House Movie,Dave Needham,Missing,2021-08-20,2021,TV-Y7,88,Children & Family Movies,"With his parents and all 10 sisters in tow, Lincoln Loud heads to Scotland and learns that royalty runs in the family in this global musical journey!",2021,8,
s251,Movie,A Faraway Land,Veronica Velasco,Missing,2021-08-19,2020,TV-PG,102,Dramas,"In the Faroe Islands, a married woman meets a reporter filming a documentary on overseas Filipino workers, which soon sparks a complicated love story.",2021,8,
s252,Movie,Like Crazy,Drake Doremus,United States,2021-08-19,2011,PG-13,91,Dramas,A spirited exchange student and an American man fall in love in LA. But their romance faces an uphill battle when she is forced to return to England.,2021,8,
s253,Movie,Black Island,Miguel Alexandre,Missing,2021-08-18,2021,TV-MA,105,International Movies,The dark secrets of a seemingly peaceful island threaten to swallow up an orphaned student when he grows close to a mysterious new teacher.,2021,8,
s254,Movie,Bombay,Mani Ratnam,India,2021-08-18,1995,TV-14,135,Dramas,"Years after they elope against their family’s wishes, a couple and their sons become caught in the throes of conflict in their city.",2021,8,
s257,Movie,Nneka The Pretty Serpent,Tosin Igho,Missing,2021-08-18,2020,TV-14,140,Dramas,"Years after the mysterious murder of her parents, a traumatized woman gains supernatural powers that aid in her quest for revenge against the killers.",2021,8,
s258,Movie,O Kadhal Kanmani,Mani Ratnam,Missing,2021-08-18,2015,TV-14,133,Dramas,"It's love at first sight for a young couple repelled by the concept of marriage, but their view shifts when they meet their older-couple neighbors.",2021,8,
s259,Movie,Out of my league,Alice Filippi,Missing,2021-08-18,2020,TV-MA,92,Comedies,"Tired of swiping through the dating scene with her besties in tow, a charming yet awkward woman with a rare genetic disorder sets her sights on love.",2021,8,
s260,Movie,Pahuna,Paakhi Tyrewala,"India, Nepal",2021-08-18,2018,TV-PG,82,Comedies,"Fleeing unrest in their native Nepal, three young siblings separated from their parents must beat the odds to survive on their own in India.",2021,8,
s262,Movie,The Secret Diary of an Exchange Student,Bruno Garotti,Missing,2021-08-18,2021,TV-14,97,Comedies,"Looking to shake things up, two best friends embark on a life-changing adventure abroad as exchange students. But can they stay out of trouble?",2021,8,
s265,Movie,Walk of Shame,Steve Brill,United States,2021-08-16,2014,R,94,Comedies,"After a night of boozy carousing, a local newscaster finds herself stranded on the streets of LA just hours before the job interview of a lifetime.",2021,8,
s268,Movie,The Piano,Jane Campion,"New Zealand, Australia, France, United States",2021-08-15,1993,R,121,Classic Movies,"With her daughter and her beloved piano in tow, a mute Scottish woman arrives in New Zealand, where a gruff loner sets out to seduce her.",2021,8,
s269,Movie,Unroyal,Moses Inwang,Missing,2021-08-15,2020,TV-MA,97,Dramas,"When a rude and arrogant princess finds herself relying on a gatekeeper after a terrible accident, it may be enough to make her change her ways.",2021,8,
s271,Movie,Beckett,Ferdinando Cito Filomarino,"Italy, Brazil, Greece",2021-08-13,2021,TV-MA,110,Action & Adventure,An American tourist goes on the run in Greece after a tragic accident plunges him into a political conspiracy that makes him a target for assassination.,2021,8,
s274,TV Show,Gone for Good,Juan Carlos Medina,France,2021-08-13,2021,TV-MA,,Crime TV Shows,"Ten years after losing two loved ones, a man is plunged into another dizzying mystery when his girlfriend vanishes. Based on a Harlan Coben novel.",2021,8,1
s277,TV Show,Valeria,Inma Torrente,Spain,2021-08-13,2021,TV-MA,,International TV Shows,"A writer in creative and marital crises finds support from three friends, who are also discovering themselves. Based on the novels by Elísabet Benavent.",2021,8,2
s279,Movie,Lokillo: Nothing's the Same,Julián Gaviria,Colombia,2021-08-12,2021,TV-MA,64,Stand-Up Comedy,"Through songs and puns, comedian Lokillo Florez hilariously reviews how Latin Americans have adjusted to a new world where no-hugging policies prevail.",2021,8,
s280,Movie,Monster Hunter: Legends of the Guild,Steven Yamamoto,"United States, Japan",2021-08-12,2021,TV-PG,59,Action & Adventure,"In a world where humans and fearsome monsters live in an uneasy balance, young hunter Aiden fights to save his village from destruction by a dragon.",2021,8,
s282,Movie,Brother Jekwu,Charles Uwagbai,Nigeria,2021-08-11,2016,TV-14,101,Comedies,"Chasing wild success, a village hustler follows his cousin from Nigeria to Kenya and stumbles into the shady business affairs of a notorious overlord.",2021,8,
s283,Movie,La diosa del asfalto,Julián Hernández,Mexico,2021-08-11,2020,TV-MA,127,Dramas,"A woman from a tough neighborhood outside Mexico City comes home a rock star, inadvertently provoking a confrontation with the ghosts of her past.",2021,8,
